Id,Claim_Verification,Engagement_Score,Label,Type
CMT_23612,1,2,CMT_23612,Comment
CMT_23613,0,0,CMT_23613,Comment
CMT_23614,1,0,CMT_23614,Comment
CMT_23615,-2,0,CMT_23615,Comment
CMT_23616,-1,0,CMT_23616,Comment
CMT_23617,1,0,CMT_23617,Comment
CMT_23618,0,1,CMT_23618,Comment
CMT_23619,1,0,CMT_23619,Comment
CMT_23620,0,0,CMT_23620,Comment
CMT_23621,-1,1,CMT_23621,Comment
CMT_23622,-2,0,CMT_23622,Comment
CMT_23623,-2,0,CMT_23623,Comment
CMT_23624,-2,1,CMT_23624,Comment
CMT_23625,-2,0,CMT_23625,Comment
CMT_23626,-2,4,CMT_23626,Comment
CMT_23627,-2,0,CMT_23627,Comment
CMT_23628,-2,2,CMT_23628,Comment
CMT_23629,-1,5,CMT_23629,Comment
CMT_23630,-3,0,CMT_23630,Comment
CMT_23631,1,0,CMT_23631,Comment
CMT_23632,0,0,CMT_23632,Comment
CMT_23633,0,0,CMT_23633,Comment
CMT_23634,1,0,CMT_23634,Comment
CMT_23635,1,1,CMT_23635,Comment
CMT_23636,1,0,CMT_23636,Comment
CMT_23637,1,0,CMT_23637,Comment
CMT_23638,1,1,CMT_23638,Comment
CMT_23639,1,0,CMT_23639,Comment
CMT_23640,1,2,CMT_23640,Comment
CMT_23641,0,0,CMT_23641,Comment
CMT_23642,-1,1,CMT_23642,Comment
CMT_23643,-2,0,CMT_23643,Comment
CMT_23644,1,0,CMT_23644,Comment
CMT_23645,-2,2,CMT_23645,Comment
CMT_23646,1,0,CMT_23646,Comment
CMT_23647,1,0,CMT_23647,Comment
CMT_23648,1,5,CMT_23648,Comment
CMT_23649,1,0,CMT_23649,Comment
CMT_23650,-2,0,CMT_23650,Comment
CMT_23651,-2,0,CMT_23651,Comment
CMT_23652,-2,0,CMT_23652,Comment
CMT_23653,-2,0,CMT_23653,Comment
CMT_23654,1,0,CMT_23654,Comment
CMT_23655,1,0,CMT_23655,Comment
CMT_23656,1,0,CMT_23656,Comment
CMT_23657,1,0,CMT_23657,Comment
CMT_23658,1,0,CMT_23658,Comment
CMT_23659,1,0,CMT_23659,Comment
CMT_23660,1,0,CMT_23660,Comment
CMT_23661,-2,0,CMT_23661,Comment
CMT_23662,-2,0,CMT_23662,Comment
CMT_23663,-2,0,CMT_23663,Comment
CMT_23664,1,0,CMT_23664,Comment
CMT_23665,-2,0,CMT_23665,Comment
CMT_23666,-1,0,CMT_23666,Comment
CMT_23667,1,3,CMT_23667,Comment
CMT_23668,1,2,CMT_23668,Comment
CMT_23669,-1,1,CMT_23669,Comment
CMT_23670,-2,1,CMT_23670,Comment
CMT_23671,0,1,CMT_23671,Comment
CMT_23672,-2,2,CMT_23672,Comment
CMT_23673,-2,0,CMT_23673,Comment
CMT_23674,0,0,CMT_23674,Comment
CMT_23675,-2,175,CMT_23675,Comment
CMT_23676,-1,0,CMT_23676,Comment
CMT_23677,-2,0,CMT_23677,Comment
CMT_23678,-2,0,CMT_23678,Comment
CMT_23679,1,0,CMT_23679,Comment
CMT_23680,-2,1,CMT_23680,Comment
CMT_23681,-2,1,CMT_23681,Comment
CMT_23682,-2,0,CMT_23682,Comment
CMT_23683,1,0,CMT_23683,Comment
CMT_23684,1,0,CMT_23684,Comment
CMT_23685,1,0,CMT_23685,Comment
CMT_23686,0,0,CMT_23686,Comment
CMT_23687,-2,0,CMT_23687,Comment
CMT_23688,-2,0,CMT_23688,Comment
CMT_23689,1,0,CMT_23689,Comment
CMT_23690,1,0,CMT_23690,Comment
CMT_23691,2,2,CMT_23691,Comment
CMT_23692,2,0,CMT_23692,Comment
CMT_23693,1,1,CMT_23693,Comment
CMT_23694,0,0,CMT_23694,Comment
CMT_23695,1,0,CMT_23695,Comment
CMT_23696,2,0,CMT_23696,Comment
CMT_23697,-1,0,CMT_23697,Comment
CMT_23698,-1,0,CMT_23698,Comment
CMT_23699,0,0,CMT_23699,Comment
CMT_23700,1,2,CMT_23700,Comment
CMT_23701,0,0,CMT_23701,Comment
CMT_23702,-2,0,CMT_23702,Comment
CMT_23703,1,0,CMT_23703,Comment
CMT_23704,1,2,CMT_23704,Comment
CMT_23705,0,0,CMT_23705,Comment
CMT_23706,1,0,CMT_23706,Comment
CMT_23707,1,1,CMT_23707,Comment
CMT_23708,0,0,CMT_23708,Comment
CMT_23709,-2,0,CMT_23709,Comment
CMT_23710,1,2,CMT_23710,Comment
CMT_23711,1,0,CMT_23711,Comment
CMT_23712,1,9,CMT_23712,Comment
CMT_23713,0,0,CMT_23713,Comment
CMT_23714,1,0,CMT_23714,Comment
CMT_23715,1,0,CMT_23715,Comment
CMT_23716,1,21,CMT_23716,Comment
CMT_23717,1,0,CMT_23717,Comment
CMT_23718,0,0,CMT_23718,Comment
CMT_23719,-1,0,CMT_23719,Comment
CMT_23720,1,0,CMT_23720,Comment
CMT_23721,1,0,CMT_23721,Comment
CMT_23722,-2,0,CMT_23722,Comment
CMT_23723,0,0,CMT_23723,Comment
CMT_23724,0,0,CMT_23724,Comment
CMT_23725,1,0,CMT_23725,Comment
CMT_23726,1,0,CMT_23726,Comment
CMT_23727,0,0,CMT_23727,Comment
CMT_23728,0,0,CMT_23728,Comment
CMT_23729,-2,0,CMT_23729,Comment
CMT_23730,0,1,CMT_23730,Comment
CMT_23731,-3,0,CMT_23731,Comment
CMT_23732,-2,5,CMT_23732,Comment
CMT_23733,-2,3,CMT_23733,Comment
CMT_23734,-2,2,CMT_23734,Comment
CMT_23735,-1,2,CMT_23735,Comment
CMT_23736,-2,2,CMT_23736,Comment
CMT_23737,-2,1,CMT_23737,Comment
CMT_23738,-2,3,CMT_23738,Comment
CMT_23739,-2,1,CMT_23739,Comment
CMT_23740,-2,0,CMT_23740,Comment
CMT_23741,-2,0,CMT_23741,Comment
CMT_23742,-2,0,CMT_23742,Comment
CMT_23743,-2,1,CMT_23743,Comment
CMT_23744,-2,0,CMT_23744,Comment
CMT_23745,-2,0,CMT_23745,Comment
CMT_23746,1,1,CMT_23746,Comment
CMT_23747,1,0,CMT_23747,Comment
CMT_23748,-1,0,CMT_23748,Comment
CMT_23749,-2,0,CMT_23749,Comment
CMT_23750,0,0,CMT_23750,Comment
CMT_23751,0,0,CMT_23751,Comment
CMT_23752,-2,6,CMT_23752,Comment
CMT_23753,0,1,CMT_23753,Comment
CMT_23754,1,0,CMT_23754,Comment
CMT_23755,-2,0,CMT_23755,Comment
CMT_23756,1,1,CMT_23756,Comment
CMT_23757,1,1,CMT_23757,Comment
CMT_23758,1,0,CMT_23758,Comment
CMT_23759,1,2,CMT_23759,Comment
CMT_23760,0,0,CMT_23760,Comment
CMT_23761,1,0,CMT_23761,Comment
CMT_23762,-2,0,CMT_23762,Comment
CMT_23763,-2,0,CMT_23763,Comment
CMT_23764,0,0,CMT_23764,Comment
CMT_23765,-1,0,CMT_23765,Comment
CMT_23766,0,0,CMT_23766,Comment
CMT_23767,-1,0,CMT_23767,Comment
CMT_23768,-1,1,CMT_23768,Comment
CMT_23769,-2,0,CMT_23769,Comment
CMT_23770,-2,0,CMT_23770,Comment
CMT_23771,-2,1,CMT_23771,Comment
CMT_23772,0,0,CMT_23772,Comment
CMT_23773,0,0,CMT_23773,Comment
CMT_23774,1,0,CMT_23774,Comment
CMT_23775,0,0,CMT_23775,Comment
CMT_23776,1,0,CMT_23776,Comment
CMT_23777,-2,0,CMT_23777,Comment
CMT_23778,-2,0,CMT_23778,Comment
CMT_23779,1,1,CMT_23779,Comment
CMT_23780,-2,0,CMT_23780,Comment
CMT_23781,1,4,CMT_23781,Comment
CMT_23782,-2,0,CMT_23782,Comment
CMT_23783,1,1,CMT_23783,Comment
CMT_23784,1,0,CMT_23784,Comment
CMT_23785,1,0,CMT_23785,Comment
CMT_23786,0,1,CMT_23786,Comment
CMT_23787,0,2,CMT_23787,Comment
CMT_23788,0,1,CMT_23788,Comment
CMT_23789,0,1,CMT_23789,Comment
CMT_23790,-1,1,CMT_23790,Comment
CMT_23791,-2,0,CMT_23791,Comment
CMT_23792,-2,0,CMT_23792,Comment
CMT_23793,1,8,CMT_23793,Comment
CMT_23794,0,3,CMT_23794,Comment
CMT_23795,-2,3,CMT_23795,Comment
CMT_23796,0,1,CMT_23796,Comment
CMT_23797,-2,2,CMT_23797,Comment
CMT_23798,1,23,CMT_23798,Comment
CMT_23799,-2,9,CMT_23799,Comment
CMT_23800,1,10,CMT_23800,Comment
CMT_23801,-2,10,CMT_23801,Comment
CMT_23802,-2,0,CMT_23802,Comment
CMT_23803,-1,0,CMT_23803,Comment
CMT_23804,1,28,CMT_23804,Comment
CMT_23805,-1,0,CMT_23805,Comment
CMT_23806,-1,0,CMT_23806,Comment
CMT_23807,1,8,CMT_23807,Comment
CMT_23808,0,3,CMT_23808,Comment
CMT_23809,-1,0,CMT_23809,Comment
CMT_23810,-2,2,CMT_23810,Comment
CMT_23811,1,0,CMT_23811,Comment
CMT_23812,1,2,CMT_23812,Comment
CMT_23813,0,0,CMT_23813,Comment
CMT_23814,1,0,CMT_23814,Comment
CMT_23815,-1,1,CMT_23815,Comment
CMT_23816,-2,3,CMT_23816,Comment
CMT_23817,-2,0,CMT_23817,Comment
CMT_23818,1,2,CMT_23818,Comment
CMT_23819,-1,0,CMT_23819,Comment
CMT_23820,-1,0,CMT_23820,Comment
CMT_23821,-2,0,CMT_23821,Comment
CMT_23822,-2,4,CMT_23822,Comment
CMT_23823,0,2,CMT_23823,Comment
CMT_23824,-1,1,CMT_23824,Comment
CMT_23825,0,0,CMT_23825,Comment
CMT_23826,1,0,CMT_23826,Comment
CMT_23827,0,40,CMT_23827,Comment
CMT_23828,0,6,CMT_23828,Comment
CMT_23829,-2,0,CMT_23829,Comment
CMT_23830,-1,4,CMT_23830,Comment
CMT_23831,0,3,CMT_23831,Comment
CMT_23832,0,1,CMT_23832,Comment
CMT_23833,-2,1,CMT_23833,Comment
CMT_23834,0,1,CMT_23834,Comment
CMT_23834,0,0,CMT_23834,Comment
CMT_23835,-2,0,CMT_23835,Comment
CMT_23836,-2,0,CMT_23836,Comment
CMT_23837,0,61,CMT_23837,Comment
CMT_23838,-2,3,CMT_23838,Comment
CMT_23839,0,0,CMT_23839,Comment
CMT_23840,-2,5,CMT_23840,Comment
CMT_23841,-1,13,CMT_23841,Comment
CMT_23842,1,2,CMT_23842,Comment
CMT_23843,-2,4,CMT_23843,Comment
CMT_23844,0,2,CMT_23844,Comment
CMT_23845,1,2,CMT_23845,Comment
CMT_23846,-1,0,CMT_23846,Comment
CMT_23847,-1,1,CMT_23847,Comment
CMT_23848,-2,0,CMT_23848,Comment
CMT_23849,-1,0,CMT_23849,Comment
CMT_23850,1,0,CMT_23850,Comment
CMT_23851,-2,209,CMT_23851,Comment
CMT_23852,1,0,CMT_23852,Comment
CMT_23853,1,174,CMT_23853,Comment
CMT_23854,1,3,CMT_23854,Comment
CMT_23855,1,0,CMT_23855,Comment
CMT_23856,-1,1,CMT_23856,Comment
CMT_23857,1,147,CMT_23857,Comment
CMT_23858,1,1,CMT_23858,Comment
CMT_23859,-2,0,CMT_23859,Comment
CMT_23859,-2,0,CMT_23859,Comment
CMT_23860,0,1,CMT_23860,Comment
CMT_23861,1,5,CMT_23861,Comment
CMT_23862,1,1,CMT_23862,Comment
CMT_23863,-2,25,CMT_23863,Comment
CMT_23864,1,0,CMT_23864,Comment
CMT_23865,-1,2,CMT_23865,Comment
CMT_23866,1,1,CMT_23866,Comment
CMT_23867,0,1,CMT_23867,Comment
CMT_23868,-2,1,CMT_23868,Comment
CMT_23869,1,196,CMT_23869,Comment
CMT_23870,1,0,CMT_23870,Comment
CMT_23871,-1,0,CMT_23871,Comment
CMT_23872,-3,0,CMT_23872,Comment
CMT_23873,1,1,CMT_23873,Comment
CMT_23874,-2,1,CMT_23874,Comment
CMT_23875,-2,0,CMT_23875,Comment
CMT_23876,-2,0,CMT_23876,Comment
CMT_23877,-2,0,CMT_23877,Comment
CMT_23878,-2,14,CMT_23878,Comment
CMT_23879,-1,17,CMT_23879,Comment
CMT_23880,1,0,CMT_23880,Comment
CMT_23881,1,1,CMT_23881,Comment
CMT_23882,-2,88,CMT_23882,Comment
CMT_23883,1,0,CMT_23883,Comment
CMT_23884,1,194,CMT_23884,Comment
CMT_23885,-2,8,CMT_23885,Comment
CMT_23886,-1,2,CMT_23886,Comment
CMT_23887,1,0,CMT_23887,Comment
CMT_23888,1,0,CMT_23888,Comment
CMT_23889,1,2,CMT_23889,Comment
CMT_23890,1,11,CMT_23890,Comment
CMT_23891,1,3508,CMT_23891,Comment
CMT_23892,1,1,CMT_23892,Comment
CMT_23893,-2,13,CMT_23893,Comment
CMT_23894,1,1,CMT_23894,Comment
CMT_23895,0,1233,CMT_23895,Comment
CMT_23896,1,0,CMT_23896,Comment
CMT_23897,0,4,CMT_23897,Comment
CMT_23898,-2,0,CMT_23898,Comment
CMT_23899,-2,5,CMT_23899,Comment
CMT_23900,1,0,CMT_23900,Comment
CMT_23901,-1,0,CMT_23901,Comment
CMT_23902,-2,2,CMT_23902,Comment
CMT_23903,-1,2,CMT_23903,Comment
CMT_23904,-1,0,CMT_23904,Comment
CMT_23905,-1,1,CMT_23905,Comment
CMT_23906,1,1,CMT_23906,Comment
CMT_23907,0,1,CMT_23907,Comment
CMT_23908,-2,0,CMT_23908,Comment
CMT_23909,-1,2,CMT_23909,Comment
CMT_23910,-1,1,CMT_23910,Comment
CMT_23911,-2,1,CMT_23911,Comment
CMT_23912,-2,1,CMT_23912,Comment
CMT_23913,-2,0,CMT_23913,Comment
CMT_23914,-2,1,CMT_23914,Comment
CMT_23915,-2,0,CMT_23915,Comment
CMT_23916,-2,0,CMT_23916,Comment
CMT_23917,-2,0,CMT_23917,Comment
CMT_23918,-2,0,CMT_23918,Comment
CMT_23919,-2,1,CMT_23919,Comment
CMT_23920,-3,1,CMT_23920,Comment
CMT_23921,0,2,CMT_23921,Comment
CMT_23922,0,0,CMT_23922,Comment
CMT_23923,0,0,CMT_23923,Comment
CMT_23924,-2,0,CMT_23924,Comment
CMT_23925,-2,0,CMT_23925,Comment
CMT_23926,0,0,CMT_23926,Comment
CMT_23927,0,0,CMT_23927,Comment
CMT_23928,-2,0,CMT_23928,Comment
CMT_23929,-2,0,CMT_23929,Comment
CMT_23930,1,0,CMT_23930,Comment
CMT_23931,-2,1,CMT_23931,Comment
CMT_23932,-2,0,CMT_23932,Comment
CMT_23933,0,0,CMT_23933,Comment
CMT_23934,-2,0,CMT_23934,Comment
CMT_23935,0,0,CMT_23935,Comment
CMT_23936,-2,0,CMT_23936,Comment
CMT_23937,1,0,CMT_23937,Comment
CMT_23938,1,0,CMT_23938,Comment
CMT_23939,0,0,CMT_23939,Comment
CMT_23940,1,0,CMT_23940,Comment
CMT_23941,-1,0,CMT_23941,Comment
CMT_23942,-1,0,CMT_23942,Comment
CMT_23943,1,2,CMT_23943,Comment
CMT_23944,1,0,CMT_23944,Comment
CMT_23945,-2,0,CMT_23945,Comment
CMT_23946,-2,0,CMT_23946,Comment
CMT_23947,0,2,CMT_23947,Comment
CMT_23948,-2,0,CMT_23948,Comment
CMT_23949,-1,0,CMT_23949,Comment
CMT_23950,-2,1,CMT_23950,Comment
CMT_23951,0,0,CMT_23951,Comment
CMT_23952,1,0,CMT_23952,Comment
CMT_23953,-2,1,CMT_23953,Comment
CMT_23954,-2,14,CMT_23954,Comment
CMT_23955,0,0,CMT_23955,Comment
CMT_23956,0,0,CMT_23956,Comment
CMT_23957,-2,11,CMT_23957,Comment
CMT_23958,0,0,CMT_23958,Comment
CMT_23959,1,0,CMT_23959,Comment
CMT_23960,-2,0,CMT_23960,Comment
CMT_23961,-1,0,CMT_23961,Comment
CMT_23962,1,0,CMT_23962,Comment
CMT_23963,-2,0,CMT_23963,Comment
CMT_23964,-2,1,CMT_23964,Comment
CMT_23965,1,0,CMT_23965,Comment
CMT_23966,-2,0,CMT_23966,Comment
CMT_23967,-2,0,CMT_23967,Comment
CMT_23968,1,0,CMT_23968,Comment
CMT_23969,-2,0,CMT_23969,Comment
CMT_23970,-2,0,CMT_23970,Comment
CMT_23971,1,0,CMT_23971,Comment
CMT_23972,1,0,CMT_23972,Comment
CMT_23973,1,0,CMT_23973,Comment
CMT_23974,1,0,CMT_23974,Comment
CMT_23975,1,0,CMT_23975,Comment
CMT_23976,1,0,CMT_23976,Comment
CMT_23977,1,0,CMT_23977,Comment
CMT_23978,-2,0,CMT_23978,Comment
CMT_23979,0,1,CMT_23979,Comment
CMT_23980,1,0,CMT_23980,Comment
CMT_23981,1,1,CMT_23981,Comment
CMT_23982,-1,0,CMT_23982,Comment
CMT_23983,-2,0,CMT_23983,Comment
CMT_23984,-1,0,CMT_23984,Comment
CMT_23985,-2,0,CMT_23985,Comment
CMT_23986,1,0,CMT_23986,Comment
CMT_23987,0,0,CMT_23987,Comment
CMT_23988,1,0,CMT_23988,Comment
CMT_23989,1,1,CMT_23989,Comment
CMT_23990,1,0,CMT_23990,Comment
CMT_23991,-2,0,CMT_23991,Comment
CMT_23992,-2,0,CMT_23992,Comment
CMT_23993,-2,0,CMT_23993,Comment
CMT_23994,-2,0,CMT_23994,Comment
CMT_23995,1,0,CMT_23995,Comment
CMT_23996,-2,0,CMT_23996,Comment
CMT_23997,1,0,CMT_23997,Comment
CMT_23998,-1,0,CMT_23998,Comment
CMT_23999,0,0,CMT_23999,Comment
CMT_24000,1,0,CMT_24000,Comment
CMT_24001,-2,0,CMT_24001,Comment
CMT_24002,-1,0,CMT_24002,Comment
CMT_24003,0,0,CMT_24003,Comment
CMT_24004,1,3,CMT_24004,Comment
CMT_24005,1,0,CMT_24005,Comment
CMT_24006,1,0,CMT_24006,Comment
CMT_24007,-2,0,CMT_24007,Comment
CMT_24008,-2,0,CMT_24008,Comment
CMT_24009,1,0,CMT_24009,Comment
CMT_24010,1,1,CMT_24010,Comment
CMT_24011,-2,3,CMT_24011,Comment
CMT_24012,-2,1,CMT_24012,Comment
CMT_24013,1,1,CMT_24013,Comment
CMT_24014,0,0,CMT_24014,Comment
CMT_24015,1,1,CMT_24015,Comment
CMT_24016,1,0,CMT_24016,Comment
CMT_24017,-2,0,CMT_24017,Comment
CMT_24018,1,0,CMT_24018,Comment
CMT_24019,1,0,CMT_24019,Comment
CMT_24020,1,0,CMT_24020,Comment
CMT_24021,-2,0,CMT_24021,Comment
CMT_24022,-2,0,CMT_24022,Comment
CMT_24023,-2,236,CMT_24023,Comment
CMT_24024,1,58,CMT_24024,Comment
CMT_24025,-2,0,CMT_24025,Comment
CMT_24026,-1,0,CMT_24026,Comment
CMT_24027,1,2,CMT_24027,Comment
CMT_24028,-1,0,CMT_24028,Comment
CMT_24029,1,0,CMT_24029,Comment
CMT_24030,-1,2,CMT_24030,Comment
CMT_24031,-2,0,CMT_24031,Comment
CMT_24032,-1,6,CMT_24032,Comment
CMT_24033,-2,0,CMT_24033,Comment
CMT_24034,-1,0,CMT_24034,Comment
CMT_24035,0,0,CMT_24035,Comment
CMT_24036,0,0,CMT_24036,Comment
CMT_24037,1,0,CMT_24037,Comment
CMT_24038,-1,0,CMT_24038,Comment
CMT_24039,0,0,CMT_24039,Comment
CMT_24040,-2,0,CMT_24040,Comment
CMT_24041,1,1,CMT_24041,Comment
CMT_24042,-2,0,CMT_24042,Comment
CMT_24043,0,0,CMT_24043,Comment
CMT_24044,1,0,CMT_24044,Comment
CMT_24045,-2,0,CMT_24045,Comment
CMT_24046,1,0,CMT_24046,Comment
CMT_24047,-1,0,CMT_24047,Comment
CMT_24048,-2,1,CMT_24048,Comment
CMT_24049,-1,0,CMT_24049,Comment
CMT_24050,1,0,CMT_24050,Comment
CMT_24051,-2,0,CMT_24051,Comment
CMT_24052,-2,0,CMT_24052,Comment
CMT_24053,0,0,CMT_24053,Comment
CMT_24054,-2,0,CMT_24054,Comment
CMT_24055,-2,0,CMT_24055,Comment
CMT_24056,0,0,CMT_24056,Comment
CMT_24057,-2,0,CMT_24057,Comment
CMT_24058,0,0,CMT_24058,Comment
CMT_24059,0,1,CMT_24059,Comment
CMT_24060,-2,0,CMT_24060,Comment
CMT_24061,1,1,CMT_24061,Comment
CMT_24062,1,0,CMT_24062,Comment
CMT_24063,1,1,CMT_24063,Comment
CMT_24064,1,0,CMT_24064,Comment
CMT_24065,0,0,CMT_24065,Comment
CMT_24066,1,0,CMT_24066,Comment
CMT_24067,1,0,CMT_24067,Comment
CMT_24068,1,0,CMT_24068,Comment
CMT_24069,-2,1,CMT_24069,Comment
CMT_24070,1,0,CMT_24070,Comment
CMT_24071,-2,0,CMT_24071,Comment
CMT_24072,-2,0,CMT_24072,Comment
CMT_24073,-1,0,CMT_24073,Comment
CMT_24074,-2,0,CMT_24074,Comment
CMT_24075,1,0,CMT_24075,Comment
CMT_24076,1,1,CMT_24076,Comment
CMT_24077,-1,0,CMT_24077,Comment
CMT_24078,0,228,CMT_24078,Comment
CMT_24079,1,0,CMT_24079,Comment
CMT_24080,-2,0,CMT_24080,Comment
CMT_24081,-2,0,CMT_24081,Comment
CMT_24082,-2,0,CMT_24082,Comment
CMT_24083,-2,0,CMT_24083,Comment
CMT_24084,-2,0,CMT_24084,Comment
CMT_24085,-2,0,CMT_24085,Comment
CMT_24086,-2,0,CMT_24086,Comment
CMT_24087,-2,1,CMT_24087,Comment
CMT_24088,0,0,CMT_24088,Comment
CMT_24089,-2,0,CMT_24089,Comment
CMT_24090,0,1,CMT_24090,Comment
CMT_24091,-2,83,CMT_24091,Comment
CMT_24092,-2,0,CMT_24092,Comment
CMT_24093,-1,0,CMT_24093,Comment
CMT_24094,1,0,CMT_24094,Comment
CMT_24095,1,0,CMT_24095,Comment
CMT_24096,1,9,CMT_24096,Comment
CMT_24097,1,8,CMT_24097,Comment
CMT_24098,1,4,CMT_24098,Comment
CMT_24099,-2,1,CMT_24099,Comment
CMT_24100,1,15,CMT_24100,Comment
CMT_24101,-2,1,CMT_24101,Comment
CMT_24102,-2,790,CMT_24102,Comment
CMT_24103,1,97,CMT_24103,Comment
CMT_24104,0,1,CMT_24104,Comment
CMT_24105,-2,0,CMT_24105,Comment
CMT_24106,1,624,CMT_24106,Comment
CMT_24107,-2,114,CMT_24107,Comment
CMT_24108,1,1,CMT_24108,Comment
CMT_24109,1,0,CMT_24109,Comment
CMT_24110,1,26,CMT_24110,Comment
CMT_24111,-2,0,CMT_24111,Comment
CMT_24112,0,0,CMT_24112,Comment
CMT_24113,-1,0,CMT_24113,Comment
CMT_24114,1,140,CMT_24114,Comment
CMT_24115,-1,6,CMT_24115,Comment
CMT_24116,-2,0,CMT_24116,Comment
CMT_24117,0,1,CMT_24117,Comment
CMT_24118,-1,10,CMT_24118,Comment
CMT_24119,-1,2473,CMT_24119,Comment
CMT_24120,-2,0,CMT_24120,Comment
CMT_24121,-1,21,CMT_24121,Comment
CMT_24122,-2,0,CMT_24122,Comment
CMT_24123,0,8,CMT_24123,Comment
CMT_24124,1,0,CMT_24124,Comment
CMT_24125,0,2,CMT_24125,Comment
CMT_24126,-1,1,CMT_24126,Comment
CMT_24127,-2,0,CMT_24127,Comment
CMT_24128,-1,6,CMT_24128,Comment
CMT_24129,-2,0,CMT_24129,Comment
CMT_24130,0,2,CMT_24130,Comment
CMT_24131,1,4,CMT_24131,Comment
CMT_24132,1,0,CMT_24132,Comment
CMT_24133,-2,3,CMT_24133,Comment
CMT_24134,-1,1,CMT_24134,Comment
CMT_24135,1,0,CMT_24135,Comment
CMT_24136,1,1,CMT_24136,Comment
CMT_24137,0,0,CMT_24137,Comment
CMT_24138,-1,5,CMT_24138,Comment
CMT_24139,0,0,CMT_24139,Comment
CMT_24140,0,16,CMT_24140,Comment
CMT_24141,-2,0,CMT_24141,Comment
CMT_24142,-2,1,CMT_24142,Comment
CMT_24143,1,0,CMT_24143,Comment
CMT_24144,1,5,CMT_24144,Comment
CMT_24145,0,0,CMT_24145,Comment
CMT_24146,0,1,CMT_24146,Comment
CMT_24147,0,1,CMT_24147,Comment
CMT_24148,-2,4,CMT_24148,Comment
CMT_24149,1,2,CMT_24149,Comment
CMT_24150,0,2,CMT_24150,Comment
CMT_24151,-1,1,CMT_24151,Comment
CMT_24152,1,0,CMT_24152,Comment
CMT_24153,1,1,CMT_24153,Comment
CMT_24154,-2,0,CMT_24154,Comment
CMT_24155,1,1,CMT_24155,Comment
CMT_24156,-1,0,CMT_24156,Comment
CMT_24157,-1,0,CMT_24157,Comment
CMT_24158,1,0,CMT_24158,Comment
CMT_24159,1,0,CMT_24159,Comment
CMT_24160,-2,2,CMT_24160,Comment
CMT_24161,-2,0,CMT_24161,Comment
CMT_24162,-2,1,CMT_24162,Comment
CMT_24163,-1,0,CMT_24163,Comment
CMT_24164,1,0,CMT_24164,Comment
CMT_24165,0,0,CMT_24165,Comment
CMT_24166,0,0,CMT_24166,Comment
CMT_24167,-1,1,CMT_24167,Comment
CMT_24168,1,0,CMT_24168,Comment
CMT_24169,1,0,CMT_24169,Comment
CMT_24170,1,0,CMT_24170,Comment
CMT_24171,1,0,CMT_24171,Comment
CMT_24172,-2,0,CMT_24172,Comment
CMT_24173,0,1,CMT_24173,Comment
CMT_24174,0,0,CMT_24174,Comment
CMT_24175,1,1,CMT_24175,Comment
CMT_24176,-1,0,CMT_24176,Comment
CMT_24177,1,0,CMT_24177,Comment
CMT_24178,-2,1,CMT_24178,Comment
CMT_24179,-1,2,CMT_24179,Comment
CMT_24180,-2,3,CMT_24180,Comment
CMT_24181,0,2,CMT_24181,Comment
CMT_24182,1,0,CMT_24182,Comment
CMT_24183,-2,0,CMT_24183,Comment
CMT_24184,0,0,CMT_24184,Comment
CMT_24185,1,0,CMT_24185,Comment
CMT_24186,1,0,CMT_24186,Comment
CMT_24187,-2,0,CMT_24187,Comment
CMT_24188,-1,0,CMT_24188,Comment
CMT_24189,0,0,CMT_24189,Comment
CMT_24190,0,0,CMT_24190,Comment
CMT_24191,1,0,CMT_24191,Comment
CMT_24192,-2,0,CMT_24192,Comment
CMT_24193,0,0,CMT_24193,Comment
CMT_24194,1,0,CMT_24194,Comment
CMT_24195,0,2,CMT_24195,Comment
CMT_24196,1,20,CMT_24196,Comment
CMT_24197,-1,0,CMT_24197,Comment
CMT_24198,-1,0,CMT_24198,Comment
CMT_24199,-2,1,CMT_24199,Comment
CMT_24200,-2,0,CMT_24200,Comment
CMT_24201,1,0,CMT_24201,Comment
CMT_24202,-2,0,CMT_24202,Comment
CMT_24203,-2,0,CMT_24203,Comment
CMT_24204,-2,0,CMT_24204,Comment
CMT_24205,0,0,CMT_24205,Comment
CMT_24206,-1,0,CMT_24206,Comment
CMT_24207,1,2,CMT_24207,Comment
CMT_24208,1,2,CMT_24208,Comment
CMT_24209,-1,0,CMT_24209,Comment
CMT_24210,-1,1,CMT_24210,Comment
CMT_24211,1,0,CMT_24211,Comment
CMT_24212,1,0,CMT_24212,Comment
CMT_24213,-2,2,CMT_24213,Comment
CMT_24214,1,5,CMT_24214,Comment
CMT_24215,1,1,CMT_24215,Comment
CMT_24216,1,2,CMT_24216,Comment
CMT_24217,0,10,CMT_24217,Comment
CMT_24218,0,0,CMT_24218,Comment
CMT_24219,-1,0,CMT_24219,Comment
CMT_24220,0,0,CMT_24220,Comment
CMT_24221,-2,4,CMT_24221,Comment
CMT_24222,-2,0,CMT_24222,Comment
CMT_24223,-1,1,CMT_24223,Comment
CMT_24224,-2,0,CMT_24224,Comment
CMT_24225,1,0,CMT_24225,Comment
CMT_24226,-2,0,CMT_24226,Comment
CMT_24227,-2,0,CMT_24227,Comment
CMT_24228,-1,0,CMT_24228,Comment
CMT_24229,1,1,CMT_24229,Comment
CMT_24230,0,0,CMT_24230,Comment
